X,Y
185.99568655643424,70.48648648648648
188.08914450035948,61.62162162162163
192.9202012940331,60.972972972972975
192.9202012940331,67.02702702702703
192.43709561466574,54.91891891891892
184.86843997124373,55.56756756756757
181.64773544212798,64.64864864864865
178.74910136592382,62.054054054054056
177.6218547807333,72.21621621621622
182.7749820273185,82.37837837837839
192.9202012940331,80.43243243243244
181.16462976276063,89.08108108108108
184.0632638389648,92.10810810810811
188.57225017972684,92.10810810810811
197.26815240833935,98.5945945945946
194.0474478792236,99.67567567567568
190.3436376707405,100.32432432432432
190.0215672178289,105.51351351351352
190.3436376707405,110.05405405405406
191.95398993529835,115.67567567567568
193.56434219985624,109.83783783783784
196.14090582314884,104.43243243243244
199.36161035226456,106.81081081081082
204.1926671459382,106.5945945945946
204.51473759884976,101.40540540540542
208.37958303378866,104.43243243243244
209.66786484543496,110.05405405405406
206.93026599568657,114.81081081081082
201.7771387491014,116.97297297297298
198.39539899352985,123.8918918918919
196.14090582314884,126.05405405405406
191.14881380301944,126.05405405405406
192.9202012940331,129.94594594594597
194.85262401150254,134.05405405405406
197.26815240833935,131.02702702702703
199.68368080517615,134.05405405405406
197.5902228612509,137.51351351351352
200.1667864845435,139.02702702702703
204.51473759884976,136.86486486486487
207.25233644859816,123.8918918918919
217.71962616822432,105.51351351351352
222.55068296189793,104.43243243243244
222.8727534148095,115.67567567567568
215.78720345075487,114.37837837837839
219.32997843278218,117.40540540540542
216.91445003594538,125.40540540540542
212.8885693745507,127.13513513513514
210.15097052480232,132.54054054054055
212.40546369518333,137.2972972972973
216.91445003594538,136.43243243243245
220.61826024442848,130.3783783783784
223.0337886412653,136.86486486486487
222.8727534148095,143.13513513513513
218.04169662113588,141.1891891891892
219.81308411214954,146.3783783783784
217.71962616822432,150.2702702702703
222.22861250898637,156.32432432432432
216.59237958303382,157.40540540540542
206.4471603163192,144.86486486486487
206.76923076923077,140.54054054054055
210.15097052480232,145.94594594594597
209.1847591660676,151.35135135135135
205.3199137311287,153.0810810810811
204.99784327821712,148.54054054054055
203.22645578720346,143.13513513513513
199.68368080517615,141.62162162162164
201.6161035226456,145.51351351351352
197.5902228612509,145.51351351351352
194.85262401150254,141.1891891891892
192.7591660675773,137.51351351351352
190.0215672178289,132.54054054054055
187.6060388209921,132.54054054054055
189.69949676491734,137.94594594594597
191.6319194823868,144.43243243243245
192.11502516175415,151.35135135135135
189.53846153846155,148.54054054054055
186.80086268871318,148.75675675675677
188.41121495327104,154.5945945945946
186.80086268871318,159.35135135135135
184.38533429187638,158.48648648648648
184.38533429187638,154.5945945945946
179.71531272465853,146.5945945945946
181.16462976276063,143.13513513513513
184.54636951833214,142.2702702702703
181.96980589503954,137.2972972972973
184.0632638389648,132.10810810810813
184.54636951833214,126.70270270270271
188.08914450035948,126.05405405405406
187.28396836808054,122.16216216216218
189.69949676491734,119.56756756756758
186.96189791516895,114.37837837837839
185.67361610352265,110.05405405405406
185.67361610352265,104.0
182.93601725377428,108.75675675675676
182.93601725377428,114.16216216216216
180.03738317757012,116.75675675675676
183.74119338605323,119.56756756756758
182.7749820273185,124.54054054054055
180.35945363048168,126.05405405405406
177.13874910136593,120.0
174.72322070452913,126.4864864864865
173.27390366642703,122.16216216216218
170.53630481667867,122.37837837837839
167.15456506110712,125.40540540540542
168.12077641984186,130.3783783783784
170.37526959022287,135.13513513513513
173.27390366642703,139.45945945945948
173.91804457225018,130.8108108108108
174.07907979870598,135.7837837837838
179.55427749820274,131.02702702702703
177.13874910136593,136.21621621621622
222.55068296189793,175.13513513513516
219.65204888569377,187.45945945945948
221.42343637670743,190.05405405405406
219.81308411214954,194.3783783783784
220.94033069734007,209.51351351351352
219.81308411214954,220.75675675675677
217.39755571531273,221.1891891891892
211.27821710999282,220.75675675675677
208.37958303378866,221.83783783783784
197.5902228612509,221.40540540540542
194.0474478792236,215.7837837837838
193.56434219985624,212.10810810810813
196.94608195542776,213.1891891891892
202.09920920201296,208.21621621621622
209.1847591660676,210.3783783783784
210.95614665708126,216.0
214.49892163910857,216.86486486486487
214.49892163910857,213.1891891891892
214.98202731847593,200.21621621621622
216.91445003594538,194.3783783783784
212.56649892163912,199.13513513513516
212.8885693745507,194.81081081081084
214.98202731847593,187.45945945945948
214.82099209202013,183.13513513513516
216.43134435657802,177.72972972972974
214.98202731847593,173.40540540540542
216.43134435657802,169.0810810810811
210.47304097771388,160.64864864864865
211.6002875629044,168.64864864864865
210.95614665708126,172.75675675675677
211.27821710999282,181.40540540540542
210.79511143062547,185.0810810810811
207.25233644859816,188.32432432432432
206.4471603163192,192.86486486486487
208.05751258087707,196.972972972973
205.3199137311287,200.21621621621622
205.80301941049606,203.02702702702703
208.86268871315602,204.54054054054055
197.5902228612509,199.7837837837838
200.1667864845435,196.54054054054055
201.7771387491014,200.21621621621622
200.81092739036666,191.13513513513516
202.42127965492452,186.3783783783784
202.9043853342919,182.05405405405406
207.57440690150972,180.972972972973
206.4471603163192,175.13513513513516
207.7354421279655,169.0810810810811
206.93026599568657,162.16216216216216
205.64198418404027,157.83783783783784
204.1926671459382,160.0
202.5823148813803,150.2702702702703
199.2005751258088,155.02702702702703
200.0057512580877,158.48648648648648
204.83680805176135,165.40540540540542
200.4888569374551,166.2702702702703
196.94608195542776,165.83783783783784
194.53055355859095,161.51351351351352
192.7591660675773,166.91891891891893
188.8943206326384,164.75675675675677
190.5046728971963,169.51351351351352
195.65780014378146,170.8108108108108
200.97196261682245,176.0
196.94608195542776,176.21621621621622
196.4629762760604,180.54054054054055
200.0057512580877,182.05405405405406
198.07332854061826,185.29729729729732
195.3357296908699,185.29729729729732
193.56434219985624,182.05405405405406
192.11502516175415,177.29729729729732
188.8943206326384,174.91891891891893
186.96189791516895,179.24324324324326
190.0215672178289,183.7837837837838
192.43709561466574,186.16216216216216
194.36951833213516,190.05405405405406
196.94608195542776,190.48648648648648
190.0215672178289,189.40540540540542
187.28396836808054,193.94594594594597
192.9202012940331,193.72972972972974
193.72537742631204,196.54054054054055
192.11502516175415,198.7027027027027
187.6060388209921,197.1891891891892
189.21639108555,204.54054054054055
187.28396836808054,201.51351351351352
188.41121495327104,209.29729729729732
185.99568655643424,206.7027027027027
184.38533429187638,210.3783783783784
181.16462976276063,208.21621621621622
181.96980589503954,202.3783783783784
183.58015815959743,214.7027027027027
181.16462976276063,212.75675675675677
182.13084112149534,217.0810810810811
179.71531272465853,216.86486486486487
179.55427749820274,220.75675675675677
177.13874910136593,214.7027027027027
178.74910136592382,209.29729729729732
175.20632638389648,219.02702702702703
170.85837526959023,220.32432432432432
171.98562185478076,222.91891891891893
176.49460819554278,223.35135135135135
173.11286843997127,212.75675675675677
171.98562185478076,208.86486486486487
174.88425593098492,208.21621621621622
170.85837526959023,201.51351351351352
167.95974119338607,208.43243243243245
169.73112868439972,214.2702702702703
178.42703091301223,201.51351351351352
181.32566498921642,199.13513513513516
183.25808770668584,194.81081081081084
184.86843997124373,189.40540540540542
184.0632638389648,184.64864864864865
181.32566498921642,176.64864864864865
180.84255930984904,183.56756756756758
180.84255930984904,190.48648648648648
178.10496046010067,191.7837837837838
176.81667864845437,196.10810810810813
171.98562185478076,195.45945945945948
173.91804457225018,190.7027027027027
177.29978432782173,187.24324324324326
174.07907979870598,184.64864864864865
175.52839683680807,180.54054054054055
170.53630481667867,181.40540540540542
171.18044572250182,186.3783783783784
170.37526959022287,191.7837837837838
164.9000718907261,194.3783783783784
168.764917325665,198.2702702702703
167.31560028756292,188.32432432432432
164.73903666427032,187.24324324324326
163.9338605319914,191.56756756756758
161.51833213515457,195.8918918918919
162.80661394680087,201.51351351351352
165.70524802300505,203.02702702702703
163.9338605319914,207.7837837837838
163.12868439971245,212.10810810810813
165.54421279654926,214.7027027027027
166.83249460819556,219.67567567567568
163.9338605319914,219.02702702702703
160.0690150970525,221.40540540540542
161.196261682243,217.51351351351352
160.71315600287565,212.75675675675677
160.0690150970525,207.35135135135135
157.4924514737599,211.02702702702703
158.29762760603884,216.86486486486487
151.69518332135155,222.2702702702703
152.01725377426314,216.0
154.7548526240115,209.29729729729732
150.0848310567937,208.86486486486487
147.5082674335011,211.45945945945948
147.5082674335011,214.2702702702703
145.09273903666428,221.1891891891892
142.83824586628327,219.02702702702703
140.26168224299067,222.2702702702703
135.59166067577283,220.75675675675677
131.24370956146657,218.16216216216216
133.98130841121497,213.62162162162164
137.84615384615387,214.91891891891893
141.54996405463697,214.91891891891893
137.20201294033072,209.51351351351352
141.54996405463697,205.83783783783784
137.84615384615387,201.51351351351352
134.46441409058232,197.62162162162164
139.61754133716752,193.94594594594597
143.6434219985622,198.7027027027027
147.66930265995688,200.86486486486487
153.30553558590944,199.7837837837838
157.1703810208483,196.972972972973
150.40690150970525,197.62162162162164
149.60172537742633,193.72972972972974
152.82242990654206,190.05405405405406
155.2379583033789,189.40540540540542
158.29762760603884,185.29729729729732
162.3235082674335,183.56756756756758
158.7807332854062,179.8918918918919
156.3652048885694,181.40540540540542
153.627606038821,183.7837837837838
152.5003594536305,180.54054054054055
149.60172537742633,180.32432432432432
149.60172537742633,188.972972972973
146.058950395399,184.21621621621622
142.67721063982748,181.62162162162164
144.28756290438534,187.8918918918919
146.058950395399,191.13513513513516
141.54996405463697,187.8918918918919
139.61754133716752,184.64864864864865
136.87994248741913,187.8918918918919
134.46441409058232,184.64864864864865
129.95542774982027,187.8918918918919
126.73472322070454,191.56756756756758
130.76060388209922,192.21621621621622
132.37095614665708,200.21621621621622
130.43853342918766,210.5945945945946
128.02300503235082,204.75675675675677
128.02300503235082,199.35135135135135
124.31919482386773,198.7027027027027
122.2257368799425,196.54054054054055
119.97124370956148,193.72972972972974
122.38677210639828,189.40540540540542
119.48813803019412,187.45945945945948
117.55571531272467,197.1891891891892
115.62329259525522,200.43243243243245
115.14018691588787,196.10810810810813
112.24155283968369,197.1891891891892
109.18188353702374,193.29729729729732
107.0884255930985,185.72972972972974
109.98705966930267,191.13513513513516
114.01294033069735,190.48648648648648
113.04672897196262,187.45945945945948
113.20776419841842,181.62162162162164
109.50395398993531,181.40540540540542
115.46225736879943,176.64864864864865
119.16606757728255,181.62162162162164
121.90366642703093,184.21621621621622
125.60747663551403,186.16216216216216
125.92954708842561,183.13513513513516
129.47232207045292,180.972972972973
125.12437095614666,178.8108108108108
121.42056074766356,177.0810810810811
118.03882099209203,174.05405405405406
123.19194823867723,174.05405405405406
127.86196980589504,175.56756756756758
132.04888569374552,178.3783783783784
137.84615384615387,178.3783783783784
141.0668583752696,176.0
142.03306973400433,170.8108108108108
144.44859813084113,172.75675675675677
