X,Y
183.94405594405595,70.26573426573427
183.04895104895104,78.0979020979021
179.020979020979,84.13986013986013
174.993006993007,89.5104895104895
169.3986013986014,87.94405594405595
172.75524475524475,85.03496503496504
172.08391608391608,82.57342657342657
175.66433566433565,79.66433566433567
172.30769230769232,78.32167832167832
168.27972027972027,78.32167832167832
175.66433566433565,72.5034965034965
169.3986013986014,73.62237762237763
169.17482517482517,68.25174825174825
162.46153846153845,67.58041958041959
158.88111888111888,67.35664335664336
155.07692307692307,71.83216783216783
160.44755244755245,75.18881118881119
163.35664335664336,75.18881118881119
156.1958041958042,79.66433566433567
151.4965034965035,75.41258741258741
152.16783216783216,84.58741258741259
155.97202797202797,90.4055944055944
162.9090909090909,83.24475524475524
142.32167832167832,93.53846153846153
137.3986013986014,95.77622377622377
132.6993006993007,100.25174825174825
127.1048951048951,94.43356643356644
125.31468531468532,101.14685314685315
119.94405594405595,93.53846153846153
116.58741258741259,101.37062937062937
119.27272727272727,103.38461538461539
110.0979020979021,107.86013986013987
110.99300699300699,112.78321678321679
119.94405594405595,109.65034965034965
106.74125874125875,117.48251748251748
108.53146853146853,123.52447552447552
115.46853146853147,126.65734265734265
121.06293706293707,125.53846153846153
118.37762237762237,123.52447552447552
117.48251748251748,119.27272727272727
123.97202797202797,120.16783216783217
130.9090909090909,121.28671328671328
130.01398601398603,128.0
125.53846153846153,115.02097902097903
130.23776223776224,114.12587412587412
133.8181818181818,112.1118881118881
138.96503496503496,120.39160839160839
144.55944055944056,125.31468531468532
148.8111888111888,118.6013986013986
138.2937062937063,106.06993006993007
129.11888111888112,109.42657342657343
128.8951048951049,103.83216783216783
137.3986013986014,116.58741258741259
57.51048951048951,126.65734265734265
58.40559440559441,136.27972027972027
58.62937062937063,143.44055944055944
62.88111888111888,148.5874125874126
38.93706293706294,177.23076923076923
