X,Y
34.78360891445004,22.91891891891892
29.63048166786485,20.972972972972975
28.020129403306974,16.64864864864865
28.503235082674337,11.243243243243244
32.046010064701655,14.486486486486488
35.91085549964055,11.243243243243244
39.61466570812365,9.513513513513514
45.73400431344357,10.162162162162163
41.70812365204889,27.675675675675677
36.39396117900791,30.91891891891892
30.757728253055358,33.2972972972973
23.672178289000723,31.135135135135137
20.612508986340764,35.45945945945946
20.29043853342919,40.64864864864865
17.552839683680805,43.45945945945946
16.586628324946084,47.78378378378379
20.451473759884976,48.21621621621622
23.994248741912294,51.67567567567568
20.29043853342919,52.32432432432433
20.29043853342919,55.78378378378379
15.781452192667148,52.32432432432433
16.74766355140187,59.02702702702703
14.815240833932425,60.972972972972975
11.755571531272468,54.70270270270271
11.755571531272468,49.2972972972973
8.534867002156723,43.67567567567568
7.085549964054637,50.16216216216216
20.451473759884976,61.83783783783784
17.230769230769234,66.16216216216216
23.994248741912294,63.56756756756757
23.833213515456507,58.16216216216217
28.020129403306974,53.83783783783784
30.274622573687996,47.78378378378379
35.91085549964055,47.13513513513514
17.87491013659238,21.405405405405407
11.916606757728253,20.10810810810811
9.984184040258807,23.135135135135137
6.119338605319914,19.675675675675677
6.763479511143063,11.45945945945946
5.475197699496765,7.351351351351352
14.654205607476637,9.08108108108108
20.77354421279655,16.0
8.373831775700936,27.891891891891895
5.153127246585191,38.7027027027027
2.89863407620417,44.54054054054054
3.059669302659957,51.67567567567568
8.212796549245148,72.0
11.755571531272468,74.37837837837839
4.9920920201294035,75.45945945945947
3.864845434938893,70.91891891891892
1.7713874910136593,69.4054054054054
9.82314881380302,69.4054054054054
9.340043134435659,92.54054054054055
2.7375988497483825,93.40540540540542
12.238677210639828,82.5945945945946
6.763479511143063,86.70270270270271
28.020129403306974,67.24324324324324
32.690150970524805,58.5945945945946
14.171099928109275,30.702702702702705
4.347951114306255,33.94594594594595
1.9324227174694466,35.45945945945946
62.48166786484544,14.91891891891892
60.227174694464416,10.594594594594595
55.396117900790806,6.7027027027027035
61.676491732566504,6.27027027027027
71.49964054636952,9.08108108108108
70.21135873472322,14.91891891891892
68.11790079079799,20.324324324324326
40.90294751976995,40.86486486486487
47.02228612508987,54.70270270270271
44.92882818116463,49.513513513513516
51.69230769230769,52.10810810810811
54.107836089144506,43.45945945945946
56.845434938892886,51.67567567567568
61.83752695902229,54.270270270270274
57.006470165348674,61.18918918918919
39.77570093457944,72.21621621621622
34.46153846153847,71.78378378378379
26.892882818116465,75.24324324324324
29.308411214953274,79.78378378378379
33.65636232925953,79.35135135135135
37.68224299065421,81.51351351351352
42.51329978432783,87.13513513513514
39.77570093457944,89.2972972972973
48.149532710280376,86.70270270270271
53.62473040977714,79.35135135135135
51.370237239396126,74.37837837837839
55.23508267433502,76.10810810810811
57.650611071171824,73.94594594594595
51.20920201294034,80.21621621621622
54.42990654205608,83.45945945945947
65.70237239396118,73.94594594594595
68.92307692307693,72.86486486486487
67.31272465851906,66.81081081081082
70.5334291876348,65.72972972972974
73.75413371675054,62.48648648648649
73.91516894320634,54.91891891891892
72.78792235801582,50.16216216216216
76.9748382458663,46.054054054054056
79.2293314162473,41.513513513513516
81.64485981308412,46.054054054054056
81.9669302659957,41.2972972972973
86.31488138030196,41.2972972972973
77.13587347232207,28.972972972972975
73.75413371675054,32.0
81.8058950395399,13.405405405405407
79.06829618979152,7.783783783783784
79.87347232207046,3.4594594594594597
83.57728253055356,7.135135135135135
87.44212796549246,1.945945945945946
77.78001437814522,13.18918918918919
64.2530553558591,38.7027027027027
61.35442127965493,75.45945945945947
52.65851905104242,106.81081081081082
49.59884974838246,111.78378378378379
44.92882818116463,110.91891891891892
89.05248023005034,24.216216216216218
89.05248023005034,17.72972972972973
85.6707404744788,20.324324324324326
91.14593817397557,5.1891891891891895
105.63910855499641,11.675675675675677
104.5118619698059,4.54054054054054
102.0963335729691,9.513513513513514
97.90941768511863,8.864864864864865
94.36664270309132,7.135135135135135
108.53774263120059,6.7027027027027035
123.35298346513301,9.08108108108108
124.96333572969088,4.756756756756757
133.82027318475917,8.864864864864865
62.48166786484544,66.5945945945946
57.650611071171824,100.10810810810811
73.43206326383897,85.62162162162163
72.30481667864846,90.5945945945946
76.33069734004314,81.51351351351352
80.83968368080518,88.21621621621622
63.447879223580166,116.10810810810811
68.60100647016536,123.02702702702703
67.15168943206326,128.21621621621622
64.89719626168225,131.45945945945948
61.676491732566504,132.32432432432432
56.52336448598131,134.2702702702703
53.30265995686557,133.1891891891892
57.650611071171824,130.16216216216216
61.032350826743354,126.91891891891892
54.91301222142344,124.10810810810811
50.4040258806614,118.4864864864865
56.6843997124371,114.37837837837839
46.53918044572251,125.83783783783784
44.44572250179727,120.86486486486487
42.99640546369519,117.40540540540542
41.386053199137315,122.81081081081082
43.31847591660676,127.35135135135135
46.86125089863408,131.24324324324326
42.19122933141625,132.75675675675677
37.68224299065421,130.16216216216216
52.01437814521927,139.02702702702703
53.30265995686557,146.8108108108108
47.66642703091301,151.13513513513513
56.6843997124371,145.51351351351352
57.81164629762761,138.8108108108108
61.83752695902229,144.64864864864865
61.676491732566504,137.94594594594597
65.86340762041698,139.02702702702703
51.69230769230769,32.64864864864865
55.87922358015816,22.91891891891892
57.32854061826025,16.432432432432435
60.871315600287566,23.351351351351354
65.05823148813803,148.97297297297297
57.32854061826025,151.56756756756758
55.396117900790806,155.45945945945948
51.69230769230769,155.8918918918919
47.98849748382459,159.7837837837838
51.85334291876348,166.7027027027027
54.42990654205608,165.1891891891892
57.489575844716036,164.75675675675677
56.6843997124371,160.21621621621622
61.676491732566504,156.32432432432432
60.54924514737599,161.72972972972974
65.5413371675054,174.48648648648648
67.95686556434221,178.16216216216216
65.05823148813803,183.35135135135135
71.17757009345794,171.45945945945948
68.92307692307693,167.7837837837838
68.60100647016536,158.05405405405406
72.30481667864846,150.7027027027027
74.55930984902948,144.21621621621622
75.04241552839684,138.5945945945946
71.17757009345794,132.32432432432432
77.61897915168944,105.51351351351352
67.31272465851906,108.54054054054055
45.411933860531995,101.40540540540542
43.96261682242991,97.94594594594595
52.175413371675056,90.16216216216216
80.6786484543494,94.27027027027027
80.03450754852625,59.891891891891895
95.49388928828182,100.10810810810811
102.57943925233646,95.56756756756758
106.44428468727536,92.54054054054055
95.49388928828182,79.78378378378379
100.16391085549965,66.5945945945946
74.2372393961179,107.67567567567568
87.12005751258089,108.54054054054055
101.29115744069016,106.5945945945946
106.60531991373114,103.35135135135135
109.82602444284689,102.27027027027027
116.42846872753415,115.02702702702703
82.45003594536306,142.91891891891893
80.03450754852625,140.10810810810813
85.50970524802301,139.24324324324326
82.77210639827463,147.67567567567568
85.99281092739038,150.05405405405406
86.31488138030196,144.43243243243245
90.01869158878506,148.54054054054055
88.89144500359454,155.45945945945948
82.61107117181884,157.62162162162164
80.03450754852625,159.7837837837838
74.72034507548527,161.72972972972974
75.84759166067577,156.97297297297297
83.89935298346514,161.94594594594597
83.25521207764199,166.91891891891893
77.78001437814522,167.7837837837838
80.35657800143782,165.83783783783784
75.04241552839684,176.64864864864865
93.72250179726817,174.7027027027027
95.17181883537025,161.94594594594597
97.26527677929548,157.62162162162164
99.19769949676493,161.51351351351352
104.35082674335011,175.56756756756758
101.29115744069016,178.8108108108108
98.392523364486,180.75675675675677
96.46010064701655,186.5945945945946
90.01869158878506,192.21621621621622
88.40833932422719,188.54054054054055
82.45003594536306,190.48648648648648
95.97699496764918,154.16216216216216
78.2631200575126,187.45945945945948
90.82386772106399,205.62162162162164
81.9669302659957,200.21621621621622
93.2393961179008,202.3783783783784
98.55355859094178,206.2702702702703
99.68080517613228,202.3783783783784
99.5197699496765,196.972972972973
102.57943925233646,204.972972972973
105.96117900790799,209.0810810810811
105.63910855499641,203.02702702702703
104.99496764917326,199.13513513513516
103.54565061107118,195.02702702702703
104.5118619698059,190.91891891891893
101.77426312005753,187.45945945945948
106.44428468727536,184.64864864864865
102.90150970524803,182.05405405405406
108.53774263120059,188.54054054054055
109.02084831056794,181.1891891891892
108.37670740474479,176.86486486486487
107.41049604601007,173.40540540540542
105.63910855499641,170.3783783783784
93.72250179726817,166.91891891891893
87.12005751258089,164.75675675675677
112.24155283968369,184.43243243243245
111.75844716031632,176.0
116.10639827462258,195.24324324324326
111.43637670740475,190.91891891891893
111.75844716031632,201.94594594594597
109.02084831056794,200.64864864864865
111.59741193386054,198.2702702702703
118.19985621854782,201.72972972972974
116.42846872753415,205.1891891891892
113.69086987778577,205.62162162162164
109.66498921639109,205.83783783783784
109.18188353702374,213.83783783783784
113.20776419841842,213.1891891891892
120.9374550682962,208.43243243243245
120.9374550682962,205.83783783783784
125.28540618260246,204.10810810810813
123.83608914450036,201.29729729729732
120.9374550682962,194.81081081081084
116.10639827462258,182.2702702702703
119.81020848310568,187.67567567567568
127.37886412652769,196.32432432432432
123.67505391804458,193.29729729729732
133.33716750539182,196.54054054054055
130.59956865564342,203.8918918918919
131.56578001437816,200.43243243243245
134.62544931703812,200.43243243243245
138.16822429906543,201.72972972972974
140.42271746944644,199.13513513513516
138.00718907260963,195.8918918918919
135.10855499640547,192.86486486486487
138.97340043134437,190.7027027027027
136.39683680805177,187.8918918918919
135.75269590222862,182.91891891891893
141.54996405463697,186.3783783783784
141.0668583752696,181.40540540540542
143.80445722501798,183.35135135135135
147.5082674335011,183.56756756756758
147.18619698058953,191.13513513513516
146.2199856218548,194.81081081081084
145.25377426312008,199.7837837837838
148.7965492451474,201.72972972972974
150.72897196261684,197.40540540540542
155.2379583033789,199.35135135135135
153.14450035945364,203.02702702702703
142.83824586628327,206.2702702702703
137.52408339324228,206.7027027027027
134.7864845434939,206.91891891891893
132.2099209202013,209.29729729729732
131.0826743350108,212.10810810810813
128.5061107117182,212.75675675675677
124.96333572969088,213.83783783783784
116.42846872753415,215.56756756756758
122.2257368799425,217.94594594594597
129.31128684399712,219.24324324324326
133.4982027318476,215.56756756756758
138.97340043134437,211.67567567567568
143.80445722501798,216.0
142.03306973400433,219.67567567567568
152.3393242271747,194.3783783783784
157.1703810208483,195.8918918918919
161.51833213515457,195.24324324324326
159.9079798705967,190.05405405405406
163.12868439971245,187.8918918918919
165.70524802300505,185.72972972972974
167.79870596693027,192.0
168.44284687275342,196.54054054054055
165.70524802300505,198.7027027027027
162.80661394680087,201.94594594594597
